Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-02-19 22:00:00,USA,Pacificorp West,US-NW-PACW,184.46,241.15,61.64,57.53,eia.gov,false,
2024-02-19 23:00:00,USA,Pacificorp West,US-NW-PACW,133.68,175.38,76.1,70.64,eia.gov,false,
2024-02-20 00:00:00,USA,Pacificorp West,US-NW-PACW,126.71,167.07,77.6,72.02,eia.gov,false,
2024-02-20 01:00:00,USA,Pacificorp West,US-NW-PACW,139.76,180.01,76.56,71.3,eia.gov,false,
2024-02-20 02:00:00,USA,Pacificorp West,US-NW-PACW,141.1,181.22,76.55,71.19,eia.gov,false,
2024-02-20 03:00:00,USA,Pacificorp West,US-NW-PACW,149.5,190.52,75.21,69.79,eia.gov,false,
2024-02-20 04:00:00,USA,Pacificorp West,US-NW-PACW,151.69,192.46,75.06,69.4,eia.gov,false,
2024-02-20 05:00:00,USA,Pacificorp West,US-NW-PACW,161.06,202.49,73.84,68.5,eia.gov,false,
2024-02-20 06:00:00,USA,Pacificorp West,US-NW-PACW,190.25,233.88,69.56,64.14,eia.gov,false,
2024-02-20 07:00:00,USA,Pacificorp West,US-NW-PACW,213.4,258.52,66.51,61.7,eia.gov,false,
2024-02-20 08:00:00,USA,Pacificorp West,US-NW-PACW,203.86,247.81,68.35,64.35,eia.gov,false,
2024-02-20 09:00:00,USA,Pacificorp West,US-NW-PACW,208.2,252.24,67.48,62.96,eia.gov,false,
2024-02-20 10:00:00,USA,Pacificorp West,US-NW-PACW,218.18,263.28,66.17,61.57,eia.gov,false,
2024-02-20 11:00:00,USA,Pacificorp West,US-NW-PACW,215.96,260.25,67.03,62.91,eia.gov,false,
2024-02-20 12:00:00,USA,Pacificorp West,US-NW-PACW,209.27,253.75,67.51,62.94,eia.gov,false,
2024-02-20 13:00:00,USA,Pacificorp West,US-NW-PACW,178.49,220.34,71.7,66.77,eia.gov,false,
2024-02-20 14:00:00,USA,Pacificorp West,US-NW-PACW,160.83,200.78,74.28,68.76,eia.gov,false,
2024-02-20 15:00:00,USA,Pacificorp West,US-NW-PACW,162.43,202.86,74.18,69.47,eia.gov,false,
2024-02-20 16:00:00,USA,Pacificorp West,US-NW-PACW,176.58,218.53,72.1,67.52,eia.gov,false,
2024-02-20 17:00:00,USA,Pacificorp West,US-NW-PACW,166.51,208.3,73.0,67.99,eia.gov,false,
2024-02-20 18:00:00,USA,Pacificorp West,US-NW-PACW,146.68,187.37,75.18,69.52,eia.gov,false,
2024-02-20 19:00:00,USA,Pacificorp West,US-NW-PACW,144.5,185.24,75.35,69.55,eia.gov,false,
2024-02-20 20:00:00,USA,Pacificorp West,US-NW-PACW,157.26,198.65,73.98,68.57,eia.gov,false,
2024-02-20 21:00:00,USA,Pacificorp West,US-NW-PACW,167.28,209.31,72.86,68.04,eia.gov,false,
2024-02-20 22:00:00,USA,Pacificorp West,US-NW-PACW,166.91,208.7,73.07,68.29,eia.gov,false,
2024-02-20 23:00:00,USA,Pacificorp West,US-NW-PACW,163.79,205.0,73.71,68.61,eia.gov,false,
2024-02-21 00:00:00,USA,Pacificorp West,US-NW-PACW,148.09,187.11,76.04,69.86,eia.gov,false,
2024-02-21 01:00:00,USA,Pacificorp West,US-NW-PACW,138.16,175.55,77.68,71.09,eia.gov,false,
2024-02-21 02:00:00,USA,Pacificorp West,US-NW-PACW,121.73,157.11,80.5,75.72,Electricity Maps Estimation,false,
2024-02-21 03:00:00,USA,Pacificorp West,US-NW-PACW,122.55,158.07,80.12,75.12,Electricity Maps Estimation,false,
2024-02-21 04:00:00,USA,Pacificorp West,US-NW-PACW,132.51,169.23,78.43,73.55,Electricity Maps Estimation,false,
2024-02-21 05:00:00,USA,Pacificorp West,US-NW-PACW,136.07,172.9,78.02,73.18,Electricity Maps Estimation,false,
2024-02-21 06:00:00,USA,Pacificorp West,US-NW-PACW,140.94,178.18,77.18,71.74,Electricity Maps Estimation,false,
2024-02-21 07:00:00,USA,Pacificorp West,US-NW-PACW,149.12,186.67,76.12,70.59,Electricity Maps Estimation,false,
2024-02-21 08:00:00,USA,Pacificorp West,US-NW-PACW,146.66,183.64,76.57,71.1,Electricity Maps Estimation,false,
2024-02-21 09:00:00,USA,Pacificorp West,US-NW-PACW,152.01,189.53,75.66,69.36,Electricity Maps Estimation,false,
2024-02-21 10:00:00,USA,Pacificorp West,US-NW-PACW,155.97,193.99,75.07,68.64,Electricity Maps Estimation,false,
2024-02-21 11:00:00,USA,Pacificorp West,US-NW-PACW,157.92,196.09,74.85,68.36,Electricity Maps Estimation,false,
2024-02-21 12:00:00,USA,Pacificorp West,US-NW-PACW,156.72,195.04,74.97,68.57,Electricity Maps Estimation,false,
2024-02-21 13:00:00,USA,Pacificorp West,US-NW-PACW,135.54,172.77,77.75,72.05,Electricity Maps Estimation,false,
2024-02-21 14:00:00,USA,Pacificorp West,US-NW-PACW,118.23,153.48,80.74,75.27,Electricity Maps Estimation,false,
2024-02-21 15:00:00,USA,Pacificorp West,US-NW-PACW,167.85,208.87,73.03,66.44,eia.gov,false,
2024-02-21 16:00:00,USA,Pacificorp West,US-NW-PACW,151.13,192.0,74.71,67.47,eia.gov,false,
2024-02-21 17:00:00,USA,Pacificorp West,US-NW-PACW,136.44,175.6,77.16,70.0,eia.gov,false,
2024-02-21 18:00:00,USA,Pacificorp West,US-NW-PACW,137.62,176.86,76.95,69.83,eia.gov,false,
2024-02-21 19:00:00,USA,Pacificorp West,US-NW-PACW,134.17,173.03,77.58,70.8,eia.gov,false,
2024-02-21 20:00:00,USA,Pacificorp West,US-NW-PACW,143.98,184.42,75.76,68.89,eia.gov,false,
2024-02-21 21:00:00,USA,Pacificorp West,US-NW-PACW,137.13,177.09,76.45,69.28,eia.gov,false,
2024-02-21 22:00:00,USA,Pacificorp West,US-NW-PACW,151.29,192.56,74.37,67.54,eia.gov,false,
2024-02-21 23:00:00,USA,Pacificorp West,US-NW-PACW,179.62,231.24,65.14,59.79,eia.gov,false,
2024-02-22 00:00:00,USA,Pacificorp West,US-NW-PACW,171.94,221.98,66.6,61.13,eia.gov,false,
2024-02-22 01:00:00,USA,Pacificorp West,US-NW-PACW,142.44,187.97,71.9,66.27,eia.gov,false,
2024-02-22 02:00:00,USA,Pacificorp West,US-NW-PACW,148.41,195.54,70.27,64.8,eia.gov,false,
2024-02-22 03:00:00,USA,Pacificorp West,US-NW-PACW,160.16,209.19,68.09,62.83,eia.gov,false,
2024-02-22 04:00:00,USA,Pacificorp West,US-NW-PACW,173.87,224.39,65.96,60.68,eia.gov,false,
2024-02-22 05:00:00,USA,Pacificorp West,US-NW-PACW,199.69,255.94,59.99,55.0,eia.gov,false,
2024-02-22 06:00:00,USA,Pacificorp West,US-NW-PACW,218.67,280.23,54.93,50.58,eia.gov,false,
2024-02-22 07:00:00,USA,Pacificorp West,US-NW-PACW,225.17,287.82,53.41,48.73,eia.gov,false,
2024-02-22 08:00:00,USA,Pacificorp West,US-NW-PACW,227.3,290.86,52.39,47.4,eia.gov,false,
2024-02-22 09:00:00,USA,Pacificorp West,US-NW-PACW,230.04,293.82,52.02,46.85,eia.gov,false,
2024-02-22 10:00:00,USA,Pacificorp West,US-NW-PACW,231.11,294.79,52.03,46.89,eia.gov,false,
2024-02-22 11:00:00,USA,Pacificorp West,US-NW-PACW,238.25,302.39,51.31,46.31,eia.gov,false,
2024-02-22 12:00:00,USA,Pacificorp West,US-NW-PACW,239.04,302.75,51.77,46.81,eia.gov,false,
2024-02-22 13:00:00,USA,Pacificorp West,US-NW-PACW,211.42,270.21,57.28,52.1,eia.gov,false,
2024-02-22 14:00:00,USA,Pacificorp West,US-NW-PACW,176.58,229.0,64.44,59.3,eia.gov,false,
2024-02-22 15:00:00,USA,Pacificorp West,US-NW-PACW,202.73,258.0,60.87,56.47,eia.gov,false,
2024-02-22 16:00:00,USA,Pacificorp West,US-NW-PACW,172.93,225.83,65.19,61.01,eia.gov,false,
2024-02-22 17:00:00,USA,Pacificorp West,US-NW-PACW,160.18,212.27,66.77,62.47,eia.gov,false,
2024-02-22 18:00:00,USA,Pacificorp West,US-NW-PACW,156.02,206.0,68.59,64.08,eia.gov,false,
2024-02-22 19:00:00,USA,Pacificorp West,US-NW-PACW,159.27,209.7,68.15,63.43,eia.gov,false,
2024-02-22 20:00:00,USA,Pacificorp West,US-NW-PACW,155.49,205.04,69.12,64.33,eia.gov,false,
2024-02-22 21:00:00,USA,Pacificorp West,US-NW-PACW,165.39,217.73,66.59,62.46,eia.gov,false,
2024-02-22 22:00:00,USA,Pacificorp West,US-NW-PACW,172.88,225.44,66.18,63.45,eia.gov,false,
2024-02-22 23:00:00,USA,Pacificorp West,US-NW-PACW,175.06,228.39,65.23,62.17,eia.gov,false,
2024-02-23 00:00:00,USA,Pacificorp West,US-NW-PACW,228.01,285.93,55.33,46.09,eia.gov,false,
2024-02-23 01:00:00,USA,Pacificorp West,US-NW-PACW,262.81,322.15,49.84,36.55,eia.gov,false,
2024-02-23 02:00:00,USA,Pacificorp West,US-NW-PACW,269.42,328.9,49.43,36.84,eia.gov,false,
2024-02-23 03:00:00,USA,Pacificorp West,US-NW-PACW,263.98,323.58,50.1,38.29,eia.gov,false,
2024-02-23 04:00:00,USA,Pacificorp West,US-NW-PACW,269.44,330.11,49.13,38.39,eia.gov,false,
2024-02-23 05:00:00,USA,Pacificorp West,US-NW-PACW,270.24,331.75,48.68,38.5,eia.gov,false,
2024-02-23 06:00:00,USA,Pacificorp West,US-NW-PACW,290.53,355.73,44.79,35.03,eia.gov,false,
2024-02-23 07:00:00,USA,Pacificorp West,US-NW-PACW,295.67,361.34,44.26,35.28,eia.gov,false,
2024-02-23 08:00:00,USA,Pacificorp West,US-NW-PACW,285.38,351.3,45.37,37.33,eia.gov,false,
2024-02-23 09:00:00,USA,Pacificorp West,US-NW-PACW,297.5,364.3,43.46,34.57,eia.gov,false,
2024-02-23 10:00:00,USA,Pacificorp West,US-NW-PACW,299.68,366.98,42.94,33.91,eia.gov,false,
2024-02-23 11:00:00,USA,Pacificorp West,US-NW-PACW,297.72,364.46,43.3,33.6,eia.gov,false,
2024-02-23 12:00:00,USA,Pacificorp West,US-NW-PACW,297.22,363.33,43.55,33.04,eia.gov,false,
2024-02-23 13:00:00,USA,Pacificorp West,US-NW-PACW,280.53,342.15,47.12,34.33,eia.gov,false,
2024-02-23 14:00:00,USA,Pacificorp West,US-NW-PACW,274.03,333.59,48.81,35.37,eia.gov,false,
2024-02-23 15:00:00,USA,Pacificorp West,US-NW-PACW,274.98,335.9,49.0,38.56,eia.gov,false,
2024-02-23 16:00:00,USA,Pacificorp West,US-NW-PACW,237.67,296.3,54.96,47.82,eia.gov,false,
2024-02-23 17:00:00,USA,Pacificorp West,US-NW-PACW,220.09,276.67,58.21,51.92,eia.gov,false,
2024-02-23 18:00:00,USA,Pacificorp West,US-NW-PACW,219.33,276.24,58.21,52.29,eia.gov,false,
2024-02-23 19:00:00,USA,Pacificorp West,US-NW-PACW,217.31,274.42,58.45,52.82,eia.gov,false,
2024-02-23 20:00:00,USA,Pacificorp West,US-NW-PACW,208.41,263.47,60.6,55.08,eia.gov,false,
2024-02-23 21:00:00,USA,Pacificorp West,US-NW-PACW,206.88,262.13,60.87,56.05,eia.gov,false,
2024-02-23 22:00:00,USA,Pacificorp West,US-NW-PACW,209.9,265.73,60.2,54.93,eia.gov,false,
2024-02-23 23:00:00,USA,Pacificorp West,US-NW-PACW,153.95,193.68,75.33,69.46,eia.gov,false,
2024-02-24 00:00:00,USA,Pacificorp West,US-NW-PACW,111.25,146.68,81.29,74.83,eia.gov,false,
2024-02-24 01:00:00,USA,Pacificorp West,US-NW-PACW,95.86,128.28,84.31,77.67,eia.gov,false,
2024-02-24 02:00:00,USA,Pacificorp West,US-NW-PACW,98.44,130.74,84.13,78.01,eia.gov,false,
2024-02-24 03:00:00,USA,Pacificorp West,US-NW-PACW,112.22,145.59,82.04,75.94,eia.gov,false,
2024-02-24 04:00:00,USA,Pacificorp West,US-NW-PACW,98.82,130.88,83.98,77.93,eia.gov,false,
2024-02-24 05:00:00,USA,Pacificorp West,US-NW-PACW,86.81,116.4,85.94,78.78,eia.gov,false,
2024-02-24 06:00:00,USA,Pacificorp West,US-NW-PACW,111.12,143.28,82.08,75.51,eia.gov,false,
2024-02-24 07:00:00,USA,Pacificorp West,US-NW-PACW,115.67,147.98,81.42,74.58,eia.gov,false,
2024-02-24 08:00:00,USA,Pacificorp West,US-NW-PACW,112.39,145.48,81.9,76.51,eia.gov,false,
2024-02-24 09:00:00,USA,Pacificorp West,US-NW-PACW,109.94,142.52,82.37,76.74,eia.gov,false,
2024-02-24 10:00:00,USA,Pacificorp West,US-NW-PACW,135.41,170.12,78.6,72.44,eia.gov,false,
2024-02-24 11:00:00,USA,Pacificorp West,US-NW-PACW,136.39,171.5,78.44,72.41,eia.gov,false,
2024-02-24 12:00:00,USA,Pacificorp West,US-NW-PACW,121.61,155.75,80.75,75.85,eia.gov,false,
2024-02-24 13:00:00,USA,Pacificorp West,US-NW-PACW,119.97,154.17,80.94,76.2,eia.gov,false,
2024-02-24 14:00:00,USA,Pacificorp West,US-NW-PACW,103.98,136.37,83.33,77.96,eia.gov,false,
2024-02-24 15:00:00,USA,Pacificorp West,US-NW-PACW,125.2,159.68,80.27,74.95,eia.gov,false,
2024-02-24 16:00:00,USA,Pacificorp West,US-NW-PACW,116.28,150.44,81.56,76.85,eia.gov,false,
2024-02-24 17:00:00,USA,Pacificorp West,US-NW-PACW,95.69,127.88,84.32,78.64,eia.gov,false,
2024-02-24 18:00:00,USA,Pacificorp West,US-NW-PACW,105.92,139.17,82.92,77.5,eia.gov,false,
2024-02-24 19:00:00,USA,Pacificorp West,US-NW-PACW,98.29,131.42,83.66,77.81,eia.gov,false,
2024-02-24 20:00:00,USA,Pacificorp West,US-NW-PACW,83.99,116.53,85.45,79.69,eia.gov,false,
2024-02-24 21:00:00,USA,Pacificorp West,US-NW-PACW,89.02,122.03,84.64,78.59,eia.gov,false,
2024-02-24 22:00:00,USA,Pacificorp West,US-NW-PACW,86.23,118.92,85.09,79.73,eia.gov,false,
2024-02-24 23:00:00,USA,Pacificorp West,US-NW-PACW,76.44,107.62,86.47,80.67,eia.gov,false,
2024-02-25 00:00:00,USA,Pacificorp West,US-NW-PACW,180.0,238.92,58.5,52.93,eia.gov,false,
2024-02-25 01:00:00,USA,Pacificorp West,US-NW-PACW,127.69,172.6,72.07,68.72,eia.gov,false,
2024-02-25 02:00:00,USA,Pacificorp West,US-NW-PACW,136.15,180.7,71.6,68.52,eia.gov,false,
2024-02-25 03:00:00,USA,Pacificorp West,US-NW-PACW,145.99,191.9,69.93,67.32,eia.gov,false,
2024-02-25 04:00:00,USA,Pacificorp West,US-NW-PACW,138.13,183.07,70.99,68.19,eia.gov,false,
2024-02-25 05:00:00,USA,Pacificorp West,US-NW-PACW,134.18,178.99,71.19,68.26,eia.gov,false,
2024-02-25 06:00:00,USA,Pacificorp West,US-NW-PACW,150.8,197.5,68.66,66.43,eia.gov,false,
2024-02-25 07:00:00,USA,Pacificorp West,US-NW-PACW,139.5,184.63,70.43,67.78,eia.gov,false,
2024-02-25 08:00:00,USA,Pacificorp West,US-NW-PACW,130.9,175.8,71.4,68.6,eia.gov,false,
2024-02-25 09:00:00,USA,Pacificorp West,US-NW-PACW,124.21,168.55,72.22,69.39,eia.gov,false,
2024-02-25 10:00:00,USA,Pacificorp West,US-NW-PACW,119.88,163.09,73.34,70.39,eia.gov,false,
2024-02-25 11:00:00,USA,Pacificorp West,US-NW-PACW,125.74,170.12,72.07,69.09,eia.gov,false,
2024-02-25 12:00:00,USA,Pacificorp West,US-NW-PACW,133.27,178.4,71.16,68.44,eia.gov,false,
2024-02-25 13:00:00,USA,Pacificorp West,US-NW-PACW,129.55,173.27,72.57,69.72,eia.gov,false,
2024-02-25 14:00:00,USA,Pacificorp West,US-NW-PACW,130.18,174.35,72.31,69.23,eia.gov,false,
2024-02-25 15:00:00,USA,Pacificorp West,US-NW-PACW,138.23,181.77,72.43,69.66,eia.gov,false,
2024-02-25 16:00:00,USA,Pacificorp West,US-NW-PACW,127.22,169.01,75.06,72.48,eia.gov,false,
2024-02-25 17:00:00,USA,Pacificorp West,US-NW-PACW,122.61,163.31,76.32,73.92,eia.gov,false,
2024-02-25 18:00:00,USA,Pacificorp West,US-NW-PACW,126.75,167.83,75.51,73.0,eia.gov,false,
2024-02-25 19:00:00,USA,Pacificorp West,US-NW-PACW,136.72,179.3,73.63,71.3,eia.gov,false,
2024-02-25 20:00:00,USA,Pacificorp West,US-NW-PACW,129.41,170.83,74.99,72.75,eia.gov,false,
2024-02-25 21:00:00,USA,Pacificorp West,US-NW-PACW,125.52,165.99,75.81,73.54,eia.gov,false,
2024-02-25 22:00:00,USA,Pacificorp West,US-NW-PACW,128.88,170.42,74.6,72.24,eia.gov,false,
2024-02-25 23:00:00,USA,Pacificorp West,US-NW-PACW,136.56,180.46,72.1,69.65,eia.gov,false,
2024-02-26 00:00:00,USA,Pacificorp West,US-NW-PACW,125.62,167.4,73.95,70.87,eia.gov,false,
2024-02-26 01:00:00,USA,Pacificorp West,US-NW-PACW,125.02,167.48,73.73,71.09,eia.gov,false,
2024-02-26 02:00:00,USA,Pacificorp West,US-NW-PACW,131.12,173.87,73.11,70.47,eia.gov,false,
2024-02-26 03:00:00,USA,Pacificorp West,US-NW-PACW,143.67,187.78,71.25,68.87,eia.gov,false,
2024-02-26 04:00:00,USA,Pacificorp West,US-NW-PACW,144.64,189.23,70.85,68.39,eia.gov,false,
2024-02-26 05:00:00,USA,Pacificorp West,US-NW-PACW,135.38,179.69,71.69,68.83,eia.gov,false,
2024-02-26 06:00:00,USA,Pacificorp West,US-NW-PACW,132.04,176.71,71.52,68.84,eia.gov,false,
2024-02-26 07:00:00,USA,Pacificorp West,US-NW-PACW,115.3,156.97,74.67,71.68,eia.gov,false,
2024-02-26 08:00:00,USA,Pacificorp West,US-NW-PACW,129.52,174.6,71.26,68.86,eia.gov,false,
2024-02-26 09:00:00,USA,Pacificorp West,US-NW-PACW,125.12,169.25,72.27,69.63,eia.gov,false,
2024-02-26 10:00:00,USA,Pacificorp West,US-NW-PACW,129.61,174.26,71.63,69.19,eia.gov,false,
2024-02-26 11:00:00,USA,Pacificorp West,US-NW-PACW,135.39,181.65,70.2,67.79,eia.gov,false,
2024-02-26 12:00:00,USA,Pacificorp West,US-NW-PACW,138.38,184.97,69.99,67.5,eia.gov,false,
2024-02-26 13:00:00,USA,Pacificorp West,US-NW-PACW,136.32,181.07,71.46,68.87,eia.gov,false,
2024-02-26 14:00:00,USA,Pacificorp West,US-NW-PACW,141.05,185.16,71.64,68.96,eia.gov,false,
2024-02-26 15:00:00,USA,Pacificorp West,US-NW-PACW,143.86,186.88,72.29,69.93,eia.gov,false,
2024-02-26 16:00:00,USA,Pacificorp West,US-NW-PACW,137.07,180.11,72.77,70.17,eia.gov,false,
2024-02-26 17:00:00,USA,Pacificorp West,US-NW-PACW,116.6,156.09,76.96,74.31,eia.gov,false,
2024-02-26 18:00:00,USA,Pacificorp West,US-NW-PACW,119.7,160.36,75.73,73.3,eia.gov,false,
2024-02-26 19:00:00,USA,Pacificorp West,US-NW-PACW,121.66,162.52,75.4,73.08,eia.gov,false,
2024-02-26 20:00:00,USA,Pacificorp West,US-NW-PACW,122.8,164.48,74.7,72.3,eia.gov,false,
2024-02-26 21:00:00,USA,Pacificorp West,US-NW-PACW,121.91,164.25,74.53,72.22,eia.gov,false,
2024-02-26 22:00:00,USA,Pacificorp West,US-NW-PACW,119.69,161.47,74.97,72.54,eia.gov,false,
2024-02-26 23:00:00,USA,Pacificorp West,US-NW-PACW,121.85,164.44,74.29,71.88,eia.gov,false,
2024-02-27 00:00:00,USA,Pacificorp West,US-NW-PACW,121.24,163.29,74.53,71.55,eia.gov,false,
2024-02-27 01:00:00,USA,Pacificorp West,US-NW-PACW,122.41,163.72,74.88,71.92,eia.gov,false,
2024-02-27 02:00:00,USA,Pacificorp West,US-NW-PACW,119.81,160.04,75.72,72.72,eia.gov,false,
2024-02-27 03:00:00,USA,Pacificorp West,US-NW-PACW,117.0,156.84,76.14,73.13,eia.gov,false,
2024-02-27 04:00:00,USA,Pacificorp West,US-NW-PACW,112.08,151.02,76.97,73.76,eia.gov,false,
2024-02-27 05:00:00,USA,Pacificorp West,US-NW-PACW,110.82,149.54,77.05,73.62,eia.gov,false,
2024-02-27 06:00:00,USA,Pacificorp West,US-NW-PACW,118.21,158.65,75.49,72.47,eia.gov,false,
2024-02-27 07:00:00,USA,Pacificorp West,US-NW-PACW,121.02,162.36,74.57,71.39,eia.gov,false,
2024-02-27 08:00:00,USA,Pacificorp West,US-NW-PACW,132.23,175.01,72.68,69.68,eia.gov,false,
2024-02-27 09:00:00,USA,Pacificorp West,US-NW-PACW,137.12,180.9,71.74,68.8,eia.gov,false,
2024-02-27 10:00:00,USA,Pacificorp West,US-NW-PACW,136.63,179.6,72.31,69.34,eia.gov,false,
2024-02-27 11:00:00,USA,Pacificorp West,US-NW-PACW,128.98,171.41,73.34,69.99,eia.gov,false,
2024-02-27 12:00:00,USA,Pacificorp West,US-NW-PACW,127.04,168.8,74.11,70.55,eia.gov,false,
2024-02-27 13:00:00,USA,Pacificorp West,US-NW-PACW,131.54,174.5,73.27,69.74,eia.gov,false,
2024-02-27 14:00:00,USA,Pacificorp West,US-NW-PACW,130.12,172.74,73.82,70.31,eia.gov,false,
2024-02-27 15:00:00,USA,Pacificorp West,US-NW-PACW,133.82,178.33,72.69,69.39,eia.gov,false,
2024-02-27 16:00:00,USA,Pacificorp West,US-NW-PACW,125.15,170.06,73.57,70.38,eia.gov,false,
2024-02-27 17:00:00,USA,Pacificorp West,US-NW-PACW,116.72,161.0,74.83,71.53,eia.gov,false,
2024-02-27 18:00:00,USA,Pacificorp West,US-NW-PACW,120.09,164.9,74.39,70.8,eia.gov,false,
2024-02-27 19:00:00,USA,Pacificorp West,US-NW-PACW,124.94,171.28,72.82,68.69,eia.gov,false,
2024-02-27 20:00:00,USA,Pacificorp West,US-NW-PACW,122.63,168.2,73.4,69.51,eia.gov,false,
2024-02-27 21:00:00,USA,Pacificorp West,US-NW-PACW,110.65,152.73,76.51,72.31,eia.gov,false,
2024-02-27 22:00:00,USA,Pacificorp West,US-NW-PACW,116.6,160.21,74.99,71.04,eia.gov,false,
2024-02-27 23:00:00,USA,Pacificorp West,US-NW-PACW,117.4,161.43,74.87,71.23,eia.gov,false,
2024-02-28 00:00:00,USA,Pacificorp West,US-NW-PACW,126.16,171.64,73.06,69.4,eia.gov,false,
2024-02-28 01:00:00,USA,Pacificorp West,US-NW-PACW,123.68,168.95,73.17,69.7,eia.gov,false,
2024-02-28 02:00:00,USA,Pacificorp West,US-NW-PACW,131.02,177.11,72.15,68.64,eia.gov,false,
2024-02-28 03:00:00,USA,Pacificorp West,US-NW-PACW,136.26,181.88,71.86,68.5,eia.gov,false,
2024-02-28 04:00:00,USA,Pacificorp West,US-NW-PACW,137.7,183.38,71.44,68.03,eia.gov,false,
2024-02-28 05:00:00,USA,Pacificorp West,US-NW-PACW,126.85,170.59,73.34,69.72,eia.gov,false,
2024-02-28 06:00:00,USA,Pacificorp West,US-NW-PACW,136.42,181.31,71.61,68.58,eia.gov,false,
2024-02-28 07:00:00,USA,Pacificorp West,US-NW-PACW,136.52,181.55,71.48,68.43,eia.gov,false,
2024-02-28 08:00:00,USA,Pacificorp West,US-NW-PACW,155.13,203.2,67.98,65.53,eia.gov,false,
2024-02-28 09:00:00,USA,Pacificorp West,US-NW-PACW,150.83,198.69,68.5,66.01,eia.gov,false,
2024-02-28 10:00:00,USA,Pacificorp West,US-NW-PACW,137.69,182.26,71.6,68.61,eia.gov,false,
2024-02-28 11:00:00,USA,Pacificorp West,US-NW-PACW,134.88,178.91,72.08,69.06,eia.gov,false,
2024-02-28 12:00:00,USA,Pacificorp West,US-NW-PACW,124.83,167.45,73.76,70.55,eia.gov,false,
2024-02-28 13:00:00,USA,Pacificorp West,US-NW-PACW,113.42,154.54,75.71,72.2,eia.gov,false,
2024-02-28 14:00:00,USA,Pacificorp West,US-NW-PACW,103.67,142.49,78.21,74.24,eia.gov,false,
2024-02-28 15:00:00,USA,Pacificorp West,US-NW-PACW,110.37,149.12,77.97,74.45,eia.gov,false,
2024-02-28 16:00:00,USA,Pacificorp West,US-NW-PACW,103.95,141.9,79.28,75.95,eia.gov,false,
2024-02-28 17:00:00,USA,Pacificorp West,US-NW-PACW,108.91,149.22,77.28,73.79,eia.gov,false,
2024-02-28 18:00:00,USA,Pacificorp West,US-NW-PACW,114.18,156.03,75.91,72.47,eia.gov,false,
2024-02-28 19:00:00,USA,Pacificorp West,US-NW-PACW,116.47,158.85,75.35,72.0,eia.gov,false,
2024-02-28 20:00:00,USA,Pacificorp West,US-NW-PACW,103.23,142.39,78.61,74.98,eia.gov,false,
2024-02-28 21:00:00,USA,Pacificorp West,US-NW-PACW,105.52,144.44,78.54,75.12,eia.gov,false,
2024-02-28 22:00:00,USA,Pacificorp West,US-NW-PACW,109.39,148.79,77.75,74.72,eia.gov,false,
2024-02-28 23:00:00,USA,Pacificorp West,US-NW-PACW,146.06,191.08,70.94,66.08,eia.gov,false,
2024-02-29 00:00:00,USA,Pacificorp West,US-NW-PACW,134.16,177.29,72.7,67.23,eia.gov,false,
2024-02-29 01:00:00,USA,Pacificorp West,US-NW-PACW,134.82,180.61,70.99,65.7,eia.gov,false,
2024-02-29 02:00:00,USA,Pacificorp West,US-NW-PACW,141.49,188.68,69.65,64.49,eia.gov,false,
2024-02-29 03:00:00,USA,Pacificorp West,US-NW-PACW,146.27,193.74,69.1,64.02,eia.gov,false,
2024-02-29 04:00:00,USA,Pacificorp West,US-NW-PACW,155.11,203.84,67.49,62.61,eia.gov,false,
2024-02-29 05:00:00,USA,Pacificorp West,US-NW-PACW,175.83,229.32,62.61,57.97,eia.gov,false,
2024-02-29 06:00:00,USA,Pacificorp West,US-NW-PACW,199.99,256.58,58.75,54.83,eia.gov,false,
2024-02-29 07:00:00,USA,Pacificorp West,US-NW-PACW,208.54,267.83,56.12,52.34,eia.gov,false,
2024-02-29 08:00:00,USA,Pacificorp West,US-NW-PACW,233.6,299.06,50.32,47.72,eia.gov,false,
2024-02-29 09:00:00,USA,Pacificorp West,US-NW-PACW,248.43,314.65,48.77,46.62,eia.gov,false,
2024-02-29 10:00:00,USA,Pacificorp West,US-NW-PACW,223.9,286.38,52.94,49.58,eia.gov,false,
2024-02-29 11:00:00,USA,Pacificorp West,US-NW-PACW,198.6,255.1,58.64,54.49,eia.gov,false,
2024-02-29 12:00:00,USA,Pacificorp West,US-NW-PACW,181.12,235.45,61.15,56.33,eia.gov,false,
2024-02-29 13:00:00,USA,Pacificorp West,US-NW-PACW,178.17,232.78,61.3,56.42,eia.gov,false,
2024-02-29 14:00:00,USA,Pacificorp West,US-NW-PACW,161.85,210.71,66.66,61.75,eia.gov,false,
2024-02-29 15:00:00,USA,Pacificorp West,US-NW-PACW,172.14,221.74,65.78,61.59,eia.gov,false,
2024-02-29 16:00:00,USA,Pacificorp West,US-NW-PACW,170.14,219.6,66.36,62.22,eia.gov,false,
2024-02-29 17:00:00,USA,Pacificorp West,US-NW-PACW,176.37,227.64,64.88,60.63,eia.gov,false,
2024-02-29 18:00:00,USA,Pacificorp West,US-NW-PACW,169.08,219.03,66.53,62.21,eia.gov,false,
2024-02-29 19:00:00,USA,Pacificorp West,US-NW-PACW,171.28,222.22,65.63,61.23,eia.gov,false,
