Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-02-21 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,328.19,372.03,53.21,46.59,spp.org,false,
2024-02-21 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,292.41,330.28,59.62,52.76,spp.org,false,
2024-02-21 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,284.91,322.64,60.23,53.14,spp.org,false,
2024-02-21 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,272.41,308.35,62.31,54.97,spp.org,false,
2024-02-21 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,267.36,302.53,63.19,55.63,spp.org,false,
2024-02-21 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,266.38,300.78,63.7,56.19,spp.org,false,
2024-02-21 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,269.59,304.43,63.17,55.7,spp.org,false,
2024-02-21 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,290.1,328.0,59.68,52.17,spp.org,false,
2024-02-21 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,316.79,356.82,56.13,48.72,spp.org,false,
2024-02-21 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,333.08,376.74,52.72,45.77,spp.org,false,
2024-02-21 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,341.73,388.99,50.16,43.68,spp.org,false,
2024-02-21 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,353.2,401.8,48.48,42.18,spp.org,false,
2024-02-21 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,346.15,394.05,49.5,43.01,spp.org,false,
2024-02-21 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,392.25,446.35,42.14,35.36,spp.org,false,
2024-02-21 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,458.15,518.72,32.83,25.58,spp.org,false,
2024-02-21 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,483.21,545.44,29.64,22.54,spp.org,false,
2024-02-21 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,456.05,515.93,33.28,26.24,spp.org,false,
2024-02-21 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,415.96,472.12,38.81,31.81,spp.org,false,
2024-02-21 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,399.37,451.85,42.28,35.33,spp.org,false,
2024-02-21 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,396.19,445.91,44.06,37.13,spp.org,false,
2024-02-21 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,407.12,455.76,43.65,36.78,spp.org,false,
2024-02-21 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,422.31,472.49,41.4,34.62,spp.org,false,
2024-02-22 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,384.22,431.46,46.38,39.75,spp.org,false,
2024-02-22 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,341.48,385.46,51.96,45.29,spp.org,false,
2024-02-22 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,336.51,377.03,54.26,47.67,spp.org,false,
2024-02-22 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,310.94,347.22,58.81,51.78,spp.org,false,
2024-02-22 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,278.05,312.52,62.62,55.34,spp.org,false,
2024-02-22 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,278.14,312.95,62.42,54.84,spp.org,false,
2024-02-22 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,271.58,305.04,63.75,56.05,spp.org,false,
2024-02-22 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,244.36,274.4,68.01,60.29,spp.org,false,
2024-02-22 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,204.57,231.78,73.1,65.35,spp.org,false,
2024-02-22 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,198.85,225.96,73.65,66.1,spp.org,false,
2024-02-22 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,181.27,207.18,75.89,68.43,spp.org,false,
2024-02-22 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,183.43,209.87,75.4,68.29,spp.org,false,
2024-02-22 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,185.29,211.71,75.42,68.82,spp.org,false,
2024-02-22 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,199.98,227.26,73.76,67.38,spp.org,false,
2024-02-22 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,203.72,232.34,73.22,66.67,spp.org,false,
2024-02-22 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,233.03,263.14,69.6,63.04,spp.org,false,
2024-02-22 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,244.81,275.97,67.75,60.99,spp.org,false,
2024-02-22 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,224.34,254.09,70.32,63.42,spp.org,false,
2024-02-22 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,204.09,232.99,72.59,65.74,spp.org,false,
2024-02-22 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,186.52,215.28,74.18,67.37,spp.org,false,
2024-02-22 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,186.11,215.9,73.61,66.86,spp.org,false,
2024-02-22 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,182.79,212.56,73.91,67.2,spp.org,false,
2024-02-22 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,178.94,208.75,74.24,67.56,spp.org,false,
2024-02-22 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,180.49,210.95,73.75,67.12,spp.org,false,
2024-02-23 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,191.69,224.39,71.53,65.07,spp.org,false,
2024-02-23 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,191.16,223.62,71.71,65.28,spp.org,false,
2024-02-23 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,184.14,214.58,73.39,66.85,spp.org,false,
2024-02-23 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,182.1,211.21,74.24,67.53,spp.org,false,
2024-02-23 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,187.16,216.2,73.7,66.72,spp.org,false,
2024-02-23 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,194.27,223.06,73.19,66.05,spp.org,false,
2024-02-23 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,187.95,215.62,74.35,67.06,spp.org,false,
2024-02-23 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,185.01,212.38,74.78,67.42,spp.org,false,
2024-02-23 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,185.92,214.12,74.25,66.93,spp.org,false,
2024-02-23 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,198.98,228.64,72.29,64.95,spp.org,false,
2024-02-23 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,202.08,233.37,71.13,63.88,spp.org,false,
2024-02-23 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,210.95,243.74,69.53,62.62,spp.org,false,
2024-02-23 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,209.23,245.09,68.2,61.76,spp.org,false,
2024-02-23 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,208.11,243.86,68.41,62.14,spp.org,false,
2024-02-23 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,236.87,275.6,64.28,57.88,spp.org,false,
2024-02-23 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,324.99,371.65,52.23,45.3,spp.org,false,
2024-02-23 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,321.54,369.61,51.78,44.65,spp.org,false,
2024-02-23 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,286.42,330.87,56.75,49.78,spp.org,false,
2024-02-23 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,242.42,280.38,64.16,57.29,spp.org,false,
2024-02-23 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,216.74,251.38,68.23,61.41,spp.org,false,
2024-02-23 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,206.65,239.1,70.33,63.51,spp.org,false,
2024-02-23 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,220.46,253.79,68.61,61.76,spp.org,false,
2024-02-23 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,235.35,270.94,66.06,59.21,spp.org,false,
2024-02-23 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,248.32,286.85,63.28,56.61,spp.org,false,
2024-02-24 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,262.56,303.76,60.57,54.06,spp.org,false,
2024-02-24 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,270.79,312.38,59.62,52.96,spp.org,false,
2024-02-24 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,276.94,318.9,58.87,52.07,spp.org,false,
2024-02-24 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,293.93,337.44,56.5,49.67,spp.org,false,
2024-02-24 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,330.73,378.81,50.61,43.64,spp.org,false,
2024-02-24 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,361.14,413.5,45.54,38.39,spp.org,false,
2024-02-24 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,388.01,442.01,42.22,34.92,spp.org,false,
2024-02-24 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,407.22,463.29,39.38,31.98,spp.org,false,
2024-02-24 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,432.43,489.79,36.42,29.02,spp.org,false,
2024-02-24 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,444.47,502.22,35.13,27.73,spp.org,false,
2024-02-24 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,447.09,505.55,34.55,27.18,spp.org,false,
2024-02-24 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,424.6,484.95,35.57,28.34,spp.org,false,
2024-02-24 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,418.76,479.34,36.07,29.03,spp.org,false,
2024-02-24 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,411.69,471.01,37.43,30.5,spp.org,false,
2024-02-24 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,387.85,443.43,41.71,34.57,spp.org,false,
2024-02-24 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,390.27,447.17,40.89,33.57,spp.org,false,
2024-02-24 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,373.28,426.72,44.21,37.0,spp.org,false,
2024-02-24 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,313.63,358.27,54.23,47.02,spp.org,false,
2024-02-24 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,269.82,306.67,62.32,55.18,spp.org,false,
2024-02-24 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,230.8,263.1,68.26,61.12,spp.org,false,
2024-02-24 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,216.48,247.27,70.3,63.19,spp.org,false,
2024-02-24 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,214.13,244.38,70.8,63.69,spp.org,false,
2024-02-24 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,213.58,243.58,70.97,63.89,spp.org,false,
2024-02-24 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,237.84,270.81,67.23,60.37,spp.org,false,
2024-02-25 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,287.04,324.06,60.61,53.8,spp.org,false,
2024-02-25 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,271.83,307.22,62.85,55.95,spp.org,false,
2024-02-25 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,255.91,289.59,65.17,58.2,spp.org,false,
2024-02-25 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,262.94,295.17,65.3,58.24,spp.org,false,
2024-02-25 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,264.42,297.07,64.86,57.48,spp.org,false,
2024-02-25 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,260.88,292.88,65.5,58.01,spp.org,false,
2024-02-25 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,261.59,293.7,65.37,57.72,spp.org,false,
2024-02-25 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,267.41,300.03,64.6,56.67,spp.org,false,
2024-02-25 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,277.21,311.29,62.92,55.08,spp.org,false,
2024-02-25 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,284.6,319.73,61.69,53.73,spp.org,false,
2024-02-25 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,301.6,339.9,58.46,50.64,spp.org,false,
2024-02-25 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,316.33,357.77,55.45,47.9,spp.org,false,
2024-02-25 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,331.1,376.04,52.36,44.98,spp.org,false,
2024-02-25 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,339.01,386.35,50.4,43.03,spp.org,false,
2024-02-25 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,347.66,398.03,48.06,40.61,spp.org,false,
2024-02-25 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,417.04,475.88,37.38,29.58,spp.org,false,
2024-02-25 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,464.79,527.33,31.12,23.17,spp.org,false,
2024-02-25 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,477.39,540.41,29.74,21.72,spp.org,false,
2024-02-25 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,475.03,536.31,30.86,22.98,spp.org,false,
2024-02-25 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,457.3,516.9,33.3,25.51,spp.org,false,
2024-02-25 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,449.52,508.03,34.57,26.79,spp.org,false,
2024-02-25 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,445.03,503.07,35.2,27.66,spp.org,false,
2024-02-25 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,441.92,499.7,35.64,28.17,spp.org,false,
2024-02-25 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,456.48,515.48,33.72,26.53,spp.org,false,
2024-02-26 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,437.11,494.74,36.18,29.01,spp.org,false,
2024-02-26 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,392.79,447.06,41.89,34.97,spp.org,false,
2024-02-26 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,341.8,389.2,50.12,43.13,spp.org,false,
2024-02-26 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,297.17,338.68,57.22,50.11,spp.org,false,
2024-02-26 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,256.0,293.34,63.05,55.82,spp.org,false,
2024-02-26 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,218.22,248.75,70.1,62.6,spp.org,false,
2024-02-26 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,193.6,220.22,74.38,66.81,spp.org,false,
2024-02-26 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,181.35,206.77,76.12,68.5,spp.org,false,
2024-02-26 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,175.6,200.44,76.95,69.52,spp.org,false,
2024-02-26 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,171.12,195.72,77.48,70.09,spp.org,false,
2024-02-26 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,168.81,193.5,77.63,70.36,spp.org,false,
2024-02-26 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,172.31,197.21,77.22,70.15,spp.org,false,
2024-02-26 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,170.23,196.16,77.01,70.34,spp.org,false,
2024-02-26 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,166.7,193.26,77.02,70.57,spp.org,false,
2024-02-26 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,176.67,205.56,74.9,68.36,spp.org,false,
2024-02-26 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,217.08,253.54,67.23,60.45,spp.org,false,
2024-02-26 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,268.43,307.98,60.99,53.98,spp.org,false,
2024-02-26 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,275.53,314.14,60.83,53.86,spp.org,false,
2024-02-26 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,247.21,284.39,64.11,57.32,spp.org,false,
2024-02-26 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,229.75,265.74,66.3,59.61,spp.org,false,
2024-02-26 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,222.12,257.52,67.3,60.62,spp.org,false,
2024-02-26 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,221.65,257.37,67.21,60.46,spp.org,false,
2024-02-26 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,218.09,253.29,67.83,61.13,spp.org,false,
2024-02-26 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,244.57,282.49,64.0,57.51,spp.org,false,
2024-02-27 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,253.9,291.41,63.37,56.98,spp.org,false,
2024-02-27 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,248.52,284.12,64.85,58.49,spp.org,false,
2024-02-27 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,235.3,269.18,66.88,60.43,spp.org,false,
2024-02-27 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,218.53,250.27,69.5,62.82,spp.org,false,
2024-02-27 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,191.34,219.51,73.78,66.75,spp.org,false,
2024-02-27 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,182.83,210.29,74.92,67.6,spp.org,false,
2024-02-27 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,189.17,216.53,74.4,66.96,spp.org,false,
2024-02-27 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,175.99,201.85,76.39,68.85,spp.org,false,
2024-02-27 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,175.54,201.94,76.12,68.59,spp.org,false,
2024-02-27 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,171.75,197.83,76.63,69.02,spp.org,false,
2024-02-27 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,169.56,195.7,76.79,69.33,spp.org,false,
2024-02-27 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,177.24,203.94,75.82,68.65,spp.org,false,
2024-02-27 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,178.17,205.52,75.51,68.77,spp.org,false,
2024-02-27 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,179.38,206.4,75.61,69.06,spp.org,false,
2024-02-27 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,189.44,217.77,74.01,67.54,spp.org,false,
2024-02-27 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,196.41,226.41,72.49,66.13,spp.org,false,
2024-02-27 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,194.56,224.64,72.6,66.37,spp.org,false,
2024-02-27 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,188.18,217.99,73.3,67.08,spp.org,false,
2024-02-27 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,186.37,216.19,73.48,67.27,spp.org,false,
2024-02-27 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,193.72,225.1,72.0,65.77,spp.org,false,
2024-02-27 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,199.56,231.66,71.09,64.8,spp.org,false,
2024-02-27 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,193.91,224.25,72.52,66.2,spp.org,false,
2024-02-27 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,198.08,228.78,71.97,65.75,spp.org,false,
2024-02-27 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,188.36,218.17,73.37,67.15,spp.org,false,
2024-02-28 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,186.35,216.42,73.39,67.3,spp.org,false,
2024-02-28 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,187.97,218.53,72.94,66.86,spp.org,false,
2024-02-28 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,183.59,213.75,73.6,67.44,spp.org,false,
2024-02-28 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,178.23,207.44,74.53,68.13,spp.org,false,
2024-02-28 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,180.33,208.58,74.75,68.25,spp.org,false,
2024-02-28 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,185.49,213.51,74.41,67.69,spp.org,false,
2024-02-28 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,183.65,212.28,74.25,67.41,spp.org,false,
2024-02-28 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,190.33,219.98,73.09,66.19,spp.org,false,
2024-02-28 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,197.07,227.35,72.15,65.19,spp.org,false,
2024-02-28 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,211.9,243.99,69.86,62.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-02-28 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,224.57,258.13,67.95,61.11,spp.org,false,
2024-02-28 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,250.56,288.23,63.39,56.92,spp.org,false,
2024-02-28 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,294.28,338.34,56.16,49.99,spp.org,false,
2024-02-28 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,336.38,386.23,49.6,43.33,spp.org,false,
2024-02-28 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,382.02,438.39,43.47,37.03,spp.org,false,
2024-02-28 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,444.16,507.11,34.03,27.35,spp.org,false,
2024-02-28 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,477.39,543.2,28.6,21.73,spp.org,false,
2024-02-28 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,499.34,567.63,25.25,18.27,spp.org,false,
2024-02-28 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,506.69,575.74,24.18,17.11,spp.org,false,
2024-02-28 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,505.66,574.52,24.34,17.38,spp.org,false,
2024-02-28 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,492.61,559.59,26.49,19.65,spp.org,false,
2024-02-28 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,480.82,546.9,27.97,21.19,spp.org,false,
2024-02-28 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,484.59,550.09,27.62,21.08,spp.org,false,
2024-02-28 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,478.38,541.83,29.28,22.99,spp.org,false,
2024-02-29 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,458.7,518.16,33.15,27.15,spp.org,false,
2024-02-29 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,393.92,446.27,42.73,36.89,spp.org,false,
2024-02-29 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,339.07,385.92,50.58,44.8,spp.org,false,
2024-02-29 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,294.12,336.3,57.09,51.23,spp.org,false,
2024-02-29 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,269.23,309.91,60.03,53.97,spp.org,false,
2024-02-29 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,250.76,290.07,62.41,56.19,spp.org,false,
2024-02-29 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,227.56,264.11,65.99,59.66,spp.org,false,
2024-02-29 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,216.0,252.12,67.22,60.95,spp.org,false,
2024-02-29 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,220.35,256.62,66.75,60.48,spp.org,false,
2024-02-29 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,221.68,258.77,66.18,59.88,spp.org,false,
2024-02-29 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,244.36,284.66,62.41,56.22,spp.org,false,
2024-02-29 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,260.32,303.69,59.38,53.29,spp.org,false,
2024-02-29 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,271.49,316.89,57.47,51.69,spp.org,false,
2024-02-29 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,277.31,323.3,56.66,51.0,spp.org,false,
2024-02-29 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,262.74,306.67,59.09,53.4,spp.org,false,
2024-02-29 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,267.64,311.99,58.37,52.57,spp.org,false,
2024-02-29 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,246.75,287.65,62.07,56.19,spp.org,false,
2024-02-29 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,239.68,278.44,63.85,57.87,spp.org,false,
2024-02-29 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,231.77,268.46,65.68,59.57,spp.org,false,
2024-02-29 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,232.16,268.47,65.85,59.66,spp.org,false,
2024-02-29 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,233.39,269.58,65.81,59.55,spp.org,false,
2024-02-29 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,239.32,275.81,65.13,58.85,spp.org,false,
2024-02-29 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,245.05,282.31,64.2,57.99,spp.org,false,
2024-02-29 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,243.21,280.35,64.41,58.38,spp.org,false,
2024-03-01 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,247.44,285.9,63.35,57.49,spp.org,false,
2024-03-01 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,243.87,281.96,63.85,58.03,spp.org,false,
2024-03-01 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,233.11,269.7,65.61,59.68,spp.org,false,
2024-03-01 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,222.88,258.23,67.14,61.09,spp.org,false,
2024-03-01 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,221.08,255.49,67.71,61.5,spp.org,false,
2024-03-01 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,218.65,252.37,68.3,61.73,spp.org,false,
2024-03-01 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,215.06,248.25,68.92,62.28,spp.org,false,
2024-03-01 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,206.55,239.05,70.06,63.3,spp.org,false,
2024-03-01 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,202.01,234.05,70.73,63.88,spp.org,false,
2024-03-01 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,204.64,238.38,69.57,62.85,spp.org,false,
2024-03-01 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,210.74,245.36,68.54,61.94,spp.org,false,
2024-03-01 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,229.83,268.03,64.92,58.42,spp.org,false,
2024-03-01 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,254.81,297.43,60.46,54.26,spp.org,false,
